#--- new collection started at 14:32:35---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.00   0.0450   13   30.6133   416.5719   198.9870   17.4933   41.1285  399.09211741927834
FM   3.00   0.0450   14   15.4434   279.7341   192.9017   13.4244   27.0266  399.1201328377937
FM   3.00   0.0450   15   10.7164   138.6290   186.3247   9.1071   18.5443  399.1472141903307
#--- new collection started at 15:27:16---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.00   0.0500   10   65.8969   811.2443   206.7215   26.7312   68.1956  381.61414829970715
FM   3.00   0.0500   11   48.3664   659.7074   199.4999   22.1188   55.2378  381.6403346238445
FM   3.00   0.0500   12   30.7715   515.9495   192.5821   17.6840   41.5901  381.6658276788618
FM   3.00   0.0500   13   15.0000   377.9855   186.1476   13.4394   26.8290  381.6906136633357
FM   3.00   0.0500   14   10.6858   239.7681   179.6034   9.1192   18.7812  381.7146939312034
#--- new collection started at 15:29:05---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.00   0.0700   3   53.3273   987.6836   180.9336   23.8830   59.5573  308.8207666613599
#--- new collection started at 15:31:54---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:55---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:44---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:47---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.00   0.1500   24   15.7116   2391.8284   319.6198   7.2438   19.4891  330.0437694399979
FM   3.00   0.1500   26   35.3271   2651.9015   313.5686   2.7008   9.9471  330.0941646388292
#--- new collection started at 14:32:56---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0080   21   11.0044   2332.4808   321.6958   8.4512   18.8026  329.7466612817642
FM   3.10   0.0080   25   50.4185   2861.5321   309.1265   0.9857   3.8540  329.8581277257683
#--- new collection started at 14:34:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:18---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:31---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0018   23   28.9746   4738.0797   411.6186   5.5402   18.3778  273.757408533328
FM   3.10   0.0018   25   44.4956   4935.3386   406.2041   2.5187   9.4748  273.79154339236925
#--- new collection started at 14:42:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0020   25   45.7881   4746.5155   396.8824   1.9758   7.5372  276.0997195795532
FM   3.10   0.0020   26   53.6739   4837.7050   394.3595   0.6385   2.5195  276.11693969647945
FM   3.10   0.0020   27   61.9755   4929.6050   391.7007   1.0731   4.2072  276.1336070587812
#--- new collection started at 14:43:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0025   25   46.4624   4465.2026   384.4682   1.5586   6.0066  281.47694392969976
FM   3.10   0.0025   26   57.3180   4605.4407   381.0899   0.7393   2.9135  281.4953707312552
FM   3.10   0.0025   27   64.5477   4680.6074   378.7457   1.9624   7.5766  281.5131953837422
#--- new collection started at 14:45:39---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0030   19   9.6378   3546.1874   387.9440   11.1804   20.4019  286.5642209762056
FM   3.10   0.0030   26   61.5311   4387.1870   368.1153   1.8451   7.1281  286.7154775689311
FM   3.10   0.0030   27   71.5719   4505.7620   365.1759   3.7183   13.9922  286.7340678329075
#--- new collection started at 14:47:33---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0036   20   12.8188   3418.6225   370.5899   8.4004   19.9956  293.15652040744834
FM   3.10   0.0036   26   66.6419   4144.0802   353.2400   3.2340   12.2214  293.29071885580066
#--- new collection started at 14:49:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:51:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0050   23   38.5008   3382.8499   343.2441   2.1181   7.9793  304.1088982676435
FM   3.10   0.0050   24   47.6312   3497.6079   340.4718   0.4046   1.6027  304.1324514033716
FM   3.10   0.0050   25   57.2537   3614.7288   337.6396   1.8336   7.0663  304.15508467238607
#--- new collection started at 14:53:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0060   21   18.4913   2882.1904   339.2815   6.5231   18.9867  312.5123652853023
FM   3.10   0.0060   26   68.7354   3520.0007   324.2323   4.3041   15.9838  312.63471425335536
#--- new collection started at 14:56:10---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0070   19   16.5704   2265.3755   337.8762   13.1277   28.5869  320.8348575672411
FM   3.10   0.0070   21   12.5908   2570.0890   331.1341   8.0193   19.2743  320.89561794971235
#--- new collection started at 14:58:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0095   19   16.4255   1783.5719   312.6327   12.8638   28.0942  343.1102656260947
FM   3.10   0.0095   20   9.2490   1932.4440   309.1727   10.1834   19.0412  343.1441282734553
FM   3.10   0.0095   22   24.3101   2235.9522   301.9485   4.6642   15.4265  343.2071258712012
FM   3.10   0.0095   23   34.6484   2363.1116   298.7979   2.3229   8.6368  343.2364924716464
#--- new collection started at 15:01:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0100   20   12.1287   1771.8305   306.7398   11.5820   23.1730  346.3990822565575
FM   3.10   0.0100   21   9.9465   1924.4118   302.8605   8.7228   18.2647  346.43241770047763
FM   3.10   0.0100   22   18.1980   2065.4133   299.4388   6.1162   17.9958  346.4641937846196
FM   3.10   0.0100   24   41.1639   2349.9738   292.4031   0.8713   3.4017  346.52346464771847
FM   3.10   0.0100   26   65.0508   2619.4139   285.6241   4.3398   16.0203  346.5776628175385
#--- new collection started at 15:03:50---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0125   20   12.1967   1527.2889   293.7128   11.5090   23.1298  357.45846449339626
FM   3.10   0.0125   23   30.8777   1966.0131   282.4390   3.0001   10.8179  357.55510910870726
FM   3.10   0.0125   24   45.2898   2129.9176   278.1704   0.4644   1.8353  357.58442259645375
#--- new collection started at 15:05:51---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0135   24   40.9852   1976.1937   274.0305   0.7355   2.8814  361.69998523143516
#--- new collection started at 15:08:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0140   20   16.4402   1318.4145   287.6600   12.7739   27.9045  363.6459342512985
FM   3.10   0.0140   21   8.8900   1485.2745   283.3905   9.4925   18.0152  363.6807259142429
FM   3.10   0.0140   22   16.1956   1634.1251   279.2625   6.4766   18.1538  363.71386902606883
FM   3.10   0.0140   23   26.4429   1760.2239   275.8805   3.9469   13.5422  363.74548244110355
FM   3.10   0.0140   24   39.3152   1905.2901   271.9706   1.0682   4.1416  363.77565665580516
FM   3.10   0.0140   25   53.4179   2058.2311   267.8799   2.1403   8.1607  363.8044952268054
#--- new collection started at 15:11:25---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0200   16   40.8893   501.8376   265.3861   18.8636   48.0600  386.9792065099387
FM   3.10   0.0200   17   27.2076   656.1731   260.5674   15.4020   37.3682  387.0183418076548
FM   3.10   0.0200   18   13.0536   824.7745   255.3520   11.6167   23.8352  387.055560692982
FM   3.10   0.0200   19   10.3735   979.3214   250.3350   8.0698   17.7514  387.09100851018945
FM   3.10   0.0200   20   22.8057   1136.6261   245.6172   4.5479   14.8875  387.1248005297638
FM   3.10   0.0200   21   36.8561   1280.4591   241.1075   1.3009   4.9954  387.1570574101337
FM   3.10   0.0200   22   50.4066   1409.8266   236.8750   1.8428   7.0493  387.187868392132
#--- new collection started at 15:13:52---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0216   16   44.9848   383.3045   262.3719   19.9188   50.7268  386.35241866408904
FM   3.10   0.0216   18   18.1215   684.5822   252.6936   13.0171   29.1071  386.42881299970605
FM   3.10   0.0216   19   8.8956   839.5012   247.6183   9.4190   17.8720  386.4642961639775
FM   3.10   0.0216   20   16.7830   986.6121   242.9418   6.0242   17.3378  386.49814171369604
FM   3.10   0.0216   21   29.8865   1125.1353   238.6452   2.8515   10.2766  386.53045319661817
FM   3.10   0.0216   22   45.7941   1277.7615   233.4824   0.9214   3.5963  386.56133198085735
#--- new collection started at 15:16:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0247   16   41.2086   284.5000   251.8627   18.8988   47.2447  389.73439472682975
FM   3.10   0.0247   17   26.6786   439.1351   246.6774   15.2289   36.5367  389.7720018166217
FM   3.10   0.0247   18   13.2182   592.1353   241.5013   11.5686   23.8203  389.80784832918283
FM   3.10   0.0247   19   10.4016   740.5402   236.4056   7.9801   17.6187  389.8420668677785
FM   3.10   0.0247   20   22.9064   888.7415   231.4818   4.4244   14.5392  389.87474701751773
FM   3.10   0.0247   21   38.3754   1036.8896   226.4184   0.8829   3.4364  389.90597665502656
#--- new collection started at 15:19:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0300   15   49.1755   34.1203   239.2137   20.8749   39.3205  391.89934264968684
FM   3.10   0.0300   16   34.0259   122.1002   233.6419   16.9957   39.7228  391.9358768274001
FM   3.10   0.0300   17   18.5212   278.1581   227.8603   13.0011   28.7992  391.97080508070644
FM   3.10   0.0300   18   9.0932   406.9046   222.8743   9.6313   18.1205  392.00422325246905
FM   3.10   0.0300   19   17.6654   561.8261   217.1746   5.6314   16.6272  392.03620948681805
FM   3.10   0.0300   20   34.6997   719.3662   211.2828   1.5378   5.8376  392.06684034079893
#--- new collection started at 15:21:27---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:23:43---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0400   12   56.8298   415.1412   220.1789   22.7513   58.3937  374.7988981455864
FM   3.10   0.0400   13   40.3276   264.1677   213.6323   18.4828   45.7835  374.8302439208813
FM   3.10   0.0400   14   23.2255   108.5470   207.2421   14.1340   31.2878  374.8604499769256
FM   3.10   0.0400   15   11.0443   19.4368   201.8556   10.5706   16.5598  374.8895687260087
FM   3.10   0.0400   16   14.2862   163.0767   195.9518   6.4473   16.9251  374.91761066082785
#--- new collection started at 15:25:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0450   11   56.9850   514.7244   213.4311   22.8821   58.9284  361.320330334957
FM   3.10   0.0450   12   40.1468   364.0317   206.6714   18.4974   46.2129  361.3484114547709
FM   3.10   0.0450   13   23.6153   220.0506   200.3921   14.3160   32.8591  361.37559695478257
FM   3.10   0.0450   14   10.2141   79.9929   194.3491   10.2241   18.7478  361.4019017434762
FM   3.10   0.0450   15   15.0360   57.7939   188.3792   6.2060   15.9838  361.4273335819353
#--- new collection started at 15:27:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:29:06---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:30:41---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.10   0.0700   3   24.8986   638.8256   173.4579   15.0364   35.0881  279.10093502207434
FM   3.10   0.0700   4   8.4999   480.1296   165.5237   9.7998   17.5581  279.11254608446603
#--- new collection started at 15:31:57---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:32:57---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:33:45---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:48---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:34:58---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:07---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 15:35:15---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:32:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0080   17   27.6017   2085.8002   334.7107   14.4696   36.7623  300.8403319075283
FM   3.20   0.0080   23   39.8983   2945.1337   315.4519   0.4379   1.7298  301.0111812134434
FM   3.20   0.0080   25   61.2654   3207.1466   309.3934   4.7983   17.5227  301.05895012032903
#--- new collection started at 14:34:59---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:36:20---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:37:34---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:39:11---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:40:36---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
#--- new collection started at 14:42:08---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0020   20   9.7402   4465.6472   414.3138   8.5991   18.0508  254.6807613853652
#--- new collection started at 14:43:46---
#Period    mass   z  abs_pulse_number  period_WRMSE  Lw   Tw   Rw   global_WRMSE   median_age
FM   3.20   0.0025   18   15.4798   3916.5876   407.1195   11.9999   26.5523  259.6398774510651
FM   3.20   0.0025   21   15.5591   4295.0002   398.6345   6.5153   18.1408  259.701958618525
FM   3.20   0.0025   22   22.3443   4403.6583   396.2067   4.9366   15.9954  259.7211739634081
